LineNo,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
54000,3090308915,4,466454600,1949,9,0.96,47.4985493,19.1994252,193.7,6.225914,282.429,-0.08,1
54062,3090510474,4,466454800,1949,9,0.96,47.4985514,19.1994092,193.64,6.162629,280.4712,0.09,1
54124,3090710527,4,466455000,1949,9,0.96,47.4985534,19.1993932,193.63,6.23491,281.9407,-0.02,1
54163,3090891460,4,466455200,1949,9,0.96,47.4985553,19.1993771,193.6,6.13873,279.1861,-0.01,1
54250,3091112609,4,466455400,1949,9,0.96,47.4985571,19.1993613,193.58,6.081587,281.4762,0.02,1
54312,3091313166,4,466455600,1949,9,0.96,47.4985591,19.1993455,193.54,6.046429,281.7374,-0.13,1
54351,3091494548,4,466455800,1949,9,0.96,47.4985611,19.1993298,193.56,6.120792,281.4017,0.03,1
54438,3091715586,4,466456000,1949,9,0.96,47.4985632,19.1993137,193.55,6.230803,281.7608,-0.07,1
54477,3091896660,4,466456200,1949,9,0.96,47.4985652,19.1992977,193.5,6.098205,280.2964,0.19,1
54539,3092096891,4,466456400,1949,9,0.96,47.4985672,19.1992817,193.53,6.16799,281.6925,-0.01,1
54601,3092297334,4,466456600,1949,9,0.96,47.4985692,19.1992658,193.6,6.073788,281.5874,-0.17,1
54663,3092497970,4,466456800,1949,9,0.96,47.4985712,19.19925,193.61,6.10512,281.1443,-0.01,1
54725,3092699309,4,466457000,1949,9,0.96,47.4985731,19.1992341,193.63,6.160203,280.8539,0.14,1
54789,3092900542,4,466457200,1949,9,0.96,47.498575,19.1992182,193.56,6.143891,280.0296,0.05,1
54851,3093101688,4,466457400,1949,9,0.96,47.4985769,19.1992022,193.48,6.193367,281.4551,0.23,1
54916,3093302559,4,466457600,1949,9,0.96,47.4985788,19.1991864,193.41,6.033838,280.118,0.09,1
54978,3093502898,4,466457800,1949,9,0.96,47.4985805,19.1991707,193.38,6.063035,279.4934,0.08,1
55040,3093704931,4,466458000,1949,9,0.96,47.4985825,19.1991547,193.36,6.260032,281.2381,-0.03,1
55104,3093904441,4,466458200,1949,9,0.96,47.4985844,19.1991388,193.35,6.053173,279.509,-0.02,1
55166,3094104833,4,466458400,1949,9,0.96,47.4985861,19.199123,193.36,6.033059,278.2913,-0.09999999,1
55229,3094305595,4,466458600,1949,9,0.96,47.498588,19.1991071,193.33,6.160203,280.8539,-0.03,1
55291,3094506489,4,466458800,1949,9,0.96,47.4985902,19.1990911,193.3,6.280286,282.133,0.06,1
55353,3094706939,4,466459000,1949,9,0.96,47.4985923,19.1990751,193.31,6.068056,279.7728,-0.22,1
55419,3094907616,4,466459200,1949,9,0.96,47.4985942,19.1990595,193.35,5.893564,280.757,-0.19,1
55481,3095108337,4,466459400,1949,9,0.96,47.498596,19.1990441,193.35,6.012395,280.0577,-0.09999999,1
55543,3095309254,4,466459600,1949,9,0.96,47.4985978,19.1990286,193.28,5.887656,278.6944,-0.03,1
55605,3095509817,4,466459800,1949,9,0.96,47.4985995,19.1990132,193.31,6.013335,280.6372,-0.01,1
55667,3095710380,4,466460000,1949,9,0.96,47.4986014,19.1989976,193.31,5.964427,279.6519,0.03,1
55731,3095911893,4,466460200,1949,9,0.96,47.4986032,19.1989821,193.19,5.938594,278.7168,0.02,1
55791,3096093237,4,466460400,1949,9,0.96,47.4986051,19.1989666,193.16,6.034509,281.1796,0.02,1
55855,3096294556,4,466460600,1949,9,0.96,47.4986071,19.1989507,193.1,6.197878,279.6599,0.01,1
55919,3096515270,4,466460800,1949,9,0.96,47.4986091,19.1989349,193.16,6.003508,280.6548,-0.14,1
55979,3096695673,4,466461000,1949,9,0.96,47.4986112,19.1989194,193.13,5.94085,280.5723,-0.18,1
56044,3096896460,4,466461200,1949,9,0.96,47.4986134,19.1989038,193.13,6.11099,281.4203,-0.07,1
56106,3097097443,4,466461400,1949,9,0.96,47.4986156,19.1988882,193.13,5.976562,280.3134,-0.22,1
56168,3097298878,4,466461600,1949,9,0.96,47.4986177,19.1988724,193.16,6.176123,280.6367,-0.19,1
56230,3097499542,4,466461800,1949,9,0.96,47.49862,19.1988565,193.18,6.144794,282.0231,-0.19,1
56292,3097700174,4,466462000,1949,9,0.96,47.4986223,19.1988408,193.32,6.015588,282.1879,-0.43,1
56358,3097901229,4,466462200,1949,9,0.96,47.4986245,19.1988251,193.33,6.089573,280.8855,-0.25,1
56420,3098102210,4,466462400,1949,9,0.96,47.4986268,19.1988098,193.35,5.751956,282.7557,-0.21,1
56483,3098302758,4,466462600,1949,9,0.96,47.498629,19.1987947,193.36,5.887784,281.9588,-0.13,1
56545,3098503529,4,466462800,1949,9,0.96,47.4986312,19.1987793,193.37,5.981588,281.0845,-0.09,1
56607,3098704179,4,466463000,1949,9,0.96,47.4986333,19.1987637,193.37,5.928684,280.9877,-0.12,1
56671,3098905178,4,466463200,1949,9,0.96,47.4986353,19.1987483,193.46,5.872052,280.6976,-0.22,1
56733,3099105854,4,466463400,1949,9,0.96,47.4986374,19.1987329,193.41,5.965853,281.3099,-0.06,1
56798,3099306173,4,466463600,1949,9,0.96,47.4986393,19.1987174,193.47,5.877286,279.3021,-0.11,1
56860,3099507300,4,466463800,1949,9,0.96,47.4986411,19.1987018,193.46,5.976562,280.3134,0,1
56924,3099727877,4,466464000,1949,9,0.96,47.4986428,19.1986862,193.44,5.925706,278.5403,-0.08,1
56986,3099908501,4,466464200,1949,9,0.96,47.4986442,19.1986705,193.42,6.050488,277.4069,0,1
57048,3100109426,4,466464400,1949,9,0.96,47.4986457,19.1986548,193.43,5.989532,278.7389,0.01,1
57110,3100309857,4,466464600,1949,9,0.96,47.4986473,19.1986392,193.35,5.92504,279.1285,0,1
57174,3100510992,4,466464800,1949,9,0.96,47.4986489,19.1986236,193.34,5.997708,277.9545,-0.03,1
57236,3100712397,4,466465000,1949,9,0.96,47.4986505,19.1986079,193.34,6.041936,280.008,-0.04,1
57300,3100893865,4,466465200,1949,9,0.96,47.4986523,19.1985921,193.35,6.012395,280.0577,-0.01,1
57362,3101094218,4,466465400,1949,9,0.96,47.498654,19.1985763,193.35,6.030589,278.7751,0.08,1
57424,3101295691,4,466465600,1949,9,0.96,47.4986558,19.1985606,193.3,5.958137,280.9327,0.02,1
57488,3101496814,4,466465800,1949,9,0.96,47.4986579,19.198545,193.31,6.021179,281.9818,-0.06,1
57550,3101698530,4,466466000,1949,9,0.96,47.4986601,19.1985295,193.44,5.863873,281.3099,-0.09,1
57614,3101900236,4,466466200,1949,9,0.96,47.4986621,19.1985142,193.43,5.913214,280.7209,0.01,1
57676,3102101725,4,466466400,1949,9,0.96,47.4986644,19.1984987,193.41,5.976788,283.1527,-0.09999999,1
57740,3102302821,4,466466600,1949,9,0.96,47.4986668,19.1984833,193.44,5.937415,282.3509,-0.06,1
57802,3102503503,4,466466800,1949,9,0.96,47.4986691,19.1984682,193.42,5.652415,281.9461,-0.15,1
57864,3102705122,4,466467000,1949,9,0.96,47.498671,19.198454,193.41,5.203124,280.8564,0.04,1
57928,3102906258,4,466467200,1949,9,0.96,47.4986728,19.198441,193.41,4.748063,281.6649,0.03,1
57988,3103088358,4,466467400,1949,9,0.96,47.4986746,19.1984293,193.38,4.21527,284.0033,0.06,1
58051,3103290050,4,466467600,1949,8,1.04,47.4986763,19.1984192,193.36,3.577401,284.0751,0.08,1
58113,3103490299,4,466467800,1949,8,1.04,47.4986776,19.1984105,193.38,3.116424,281.8508,0.07,1
58177,3103691822,4,466468000,1949,8,1.04,47.4986788,19.1984031,193.36,2.520674,285.4146,0.05,1
58241,3103892794,4,466468200,1949,8,1.04,47.49868,19.1983974,193.35,1.940953,285.5399,0.01,1
58303,3104093674,4,466468400,1949,8,1.04,47.4986807,19.1983929,193.33,1.49459,280.4077,0.16,1
58368,3104294562,4,466468600,1949,8,1.04,47.4986811,19.1983895,193.31,1.101635,273.1221,-0.04,1
58430,3104494836,4,466468800,1949,9,0.96,47.4986812,19.1983869,193.25,0.817435,262.2664,0.16,1
58492,3104695383,4,466469000,1949,9,0.96,47.4986811,19.1983847,193.23,0.7816009,266.3322,-0.01,1
58558,3104896422,4,466469200,1949,9,0.96,47.4986812,19.1983827,193.31,0.7170076,278.0171,-0.09999999,1
58620,3105097830,4,466469400,1949,9,0.96,47.4986811,19.1983809,193.29,0.6216912,244.2593,-0.11,1
58682,3105298601,4,466469600,1949,9,0.96,47.4986808,19.1983795,193.36,0.4560702,254.7449,-0.18,1
58744,3105499333,4,466469800,1949,9,0.96,47.4986806,19.1983781,193.43,0.61,259.6111,-0.04,1
58811,3105720367,4,466470000,1949,9,0.96,47.4986802,19.1983767,193.51,0.6296824,237.3195,-0.12,1
58873,3105902127,4,466470200,1949,9,0.96,47.4986799,19.1983752,193.5,0.6003332,268.0909,0.07,1
58937,3106102775,4,466470400,1949,9,0.96,47.4986797,19.1983736,193.56,0.61,259.6111,0.04,1
58999,3106303239,4,466470600,1949,9,0.96,47.4986795,19.1983721,193.62,0.4850773,261.7029,0.01,1
59061,3106503751,4,466470800,1949,9,0.96,47.4986796,19.1983707,193.67,0.5239275,283.2405,-0.17,1
59123,3106704401,4,466471000,1949,9,0.96,47.4986798,19.1983694,193.73,0.351141,289.9831,-0.15,1
59190,3106905108,4,466471200,1949,9,0.96,47.49868,19.1983688,193.84,0.2332381,329.0363,-0.13,1
59252,3107105245,4,466471400,1949,9,0.96,47.4986803,19.1983686,193.94,0.1414213,8.130102,-0.24,1
59314,3107306175,4,466471600,1949,9,0.96,47.4986804,19.1983689,194,0.254951,101.3099,-0.19,1
59378,3107506916,4,466471800,1949,9,0.96,47.4986804,19.1983699,193.98,0.4805205,77.98852,-0.14,1
59440,3107708082,4,466472000,1949,9,0.96,47.4986805,19.198371,193.96,0.4119466,95.57219,-0.05,1
59504,3107909572,4,466472200,1949,9,0.96,47.4986807,19.1983722,193.91,0.4669047,80.13419,-0.08,1
59568,3108110243,4,466472400,1949,9,0.96,47.4986806,19.1983733,193.93,0.4304649,120.7355,0.07,1
59631,3108290397,4,466472600,1949,9,0.96,47.4986803,19.1983742,193.93,0.3471311,101.6336,-0.04,1
59695,3108491782,4,466472800,1949,9,0.96,47.4986801,19.198375,193.86,0.3252691,135,0.03,1
59757,3108692364,4,466473000,1949,9,0.96,47.4986798,19.1983754,193.88,0.1780449,128.1572,-0.08,1
59821,3108893260,4,466473200,1949,9,0.96,47.4986797,19.1983758,193.92,0.130384,85.60129,-0.16,1
59883,3109094061,4,466473400,1949,9,0.96,47.4986797,19.198376,193.89,0.08062258,277.125,-0.08,1
59946,3109295062,4,466473600,1949,9,0.96,47.4986799,19.1983758,193.9,0.2729469,331.5571,-0.05,1
60010,3109496603,4,466473800,1949,9,0.96,47.4986802,19.1983757,193.96,0.2501999,2.29061,-0.14,1
60072,3109698050,4,466474000,1949,9,0.96,47.4986806,19.1983758,193.99,0.2118962,19.29005,-0.16,1
60136,3109899468,4,466474200,1949,9,0.96,47.498681,19.1983759,194.03,0.3106445,3.691386,-0.02,1
60200,3110099654,4,466474400,1949,9,0.96,47.4986814,19.198376,194.06,0.1824829,9.462321,0,1
60262,3110300418,4,466474600,1949,9,0.96,47.4986816,19.1983761,194.08,0.1612452,29.74488,0.12,1
60324,3110500262,4,466474800,1949,9,0.96,47.4986817,19.1983763,194.04,0.06,90,-0.01,1
60386,3110701472,4,466475000,1949,9,0.96,47.4986814,19.1983766,194.09,0.3182766,133.727,-0.06,1
60450,3110902921,4,466475200,1949,9,0.96,47.4986811,19.1983768,194.13,0.06708204,243.435,0.01,1
60514,3111104191,4,466475400,1949,9,0.96,47.4986811,19.1983765,194.08,0.1627882,317.4896,-0.01,1
60576,3111304850,4,466475600,1949,9,0.96,47.4986812,19.1983762,194.1,0.06324555,288.4349,0.09,1
60638,3111505477,4,466475800,1949,9,0.96,47.4986811,19.1983759,194.12,0.1523155,246.8014,0.09999999,1
60700,3111705395,4,466476000,1949,9,0.96,47.498681,19.1983757,194.2,0.06082762,350.5377,0.13,1
60764,3111906372,4,466476200,1949,9,0.96,47.498681,19.1983756,194.22,0.05656854,45,0.02,1
60828,3112107282,4,466476400,1949,9,0.96,47.498681,19.1983758,194.31,0.1941649,55.49147,0.09999999,1
60890,3112308017,4,466476600,1949,9,0.96,47.4986812,19.1983762,194.31,0.1456022,74.0546,0.06,1
60925,3112489851,4,466476800,1949,9,0.96,47.4986817,19.1983767,194.32,0.5990826,33.42481,0.01,1
61014,3112710199,4,466477000,1949,9,0.96,47.4986821,19.1983772,194.34,0.04472136,63.43495,0.13,1
61078,3112910278,4,466477200,1949,9,0.96,47.4986821,19.1983773,194.34,0.1208305,114.4439,0.08,1
61140,3113110893,4,466477400,1949,9,0.96,47.498682,19.1983776,194.37,0.13,112.6199,0.07,1
61203,3113311663,4,466477600,1949,9,0.96,47.4986818,19.1983778,194.41,0.15,143.1301,0.09999999,1
61267,3113512698,4,466477800,1949,9,0.96,47.4986816,19.198378,194.46,0.1204159,138.3665,0,1
61329,3113713692,4,466478000,1949,9,0.96,47.4986815,19.198378,194.43,0,0,0.04,1
61364,3113894111,4,466478200,1949,9,0.96,47.4986816,19.198378,194.5,0.1104536,5.194428,-0.12,1
61428,3114095519,4,466478400,1949,9,0.96,47.4986816,19.198378,194.54,0.03605551,123.6901,-0.05,1
61493,3114295750,4,466478600,1949,9,0.96,47.4986817,19.1983781,194.65,0.1931321,21.25051,-0.11,1
61582,3114515484,4,466478800,1949,8,1.1,47.4986819,19.1983782,194.65,0.08062258,82.87498,-0.06,1
61617,3114696640,4,466479000,1949,8,1.1,47.4986821,19.1983781,194.62,0.2088061,343.3008,0.03,1
61679,3114897417,4,466479200,1949,9,0.96,47.4986823,19.198378,194.65,0.1208305,24.44395,-0.01,1
61743,3115098191,4,466479400,1949,9,0.96,47.4986822,19.1983781,194.67,0.117047,109.9831,0.06,1
61805,3115299126,4,466479600,1949,8,1.1,47.4986821,19.1983782,194.69,0.07211103,146.3099,0,1
61869,3115500013,4,466479800,1949,8,1.1,47.498682,19.1983783,194.69,0.05385165,68.19859,0.05,1
61931,3115701230,4,466480000,1949,9,0.96,47.4986819,19.1983784,194.67,0.1702939,139.7636,0.12,1
61993,3115902106,4,466480200,1949,9,0.96,47.4986818,19.1983786,194.64,0.1077033,111.8014,0.13,1
62059,3116102715,4,466480400,1949,9,0.96,47.4986817,19.1983788,194.66,0.07071067,98.1301,0.11,1
62121,3116303567,4,466480600,1949,9,0.96,47.4986815,19.1983791,194.67,0.2302173,124.3803,0.09,1
62183,3116504582,4,466480800,1949,9,0.96,47.4986812,19.1983797,194.7,0.3006659,93.81407,0.12,1
62245,3116705674,4,466481000,1949,9,0.96,47.4986811,19.1983804,194.72,0.2531798,80.90972,0.03,1
62307,3116906264,4,466481200,1949,9,0.96,47.4986811,19.198381,194.69,0.2061553,75.96375,0.08,1
62374,3117107369,4,466481400,1949,9,0.96,47.4986811,19.1983815,194.65,0.2002498,92.8624,0.01,1
62436,3117307583,4,466481600,1949,9,0.96,47.4986811,19.1983818,194.59,0.01414214,135,0.14,1
62498,3117508681,4,466481800,1949,9,0.96,47.4986812,19.1983817,194.56,0.1615549,338.1986,0.18,1
62587,3117728960,4,466482000,1949,9,0.96,47.4986814,19.1983815,194.54,0.1969772,293.9625,0.12,1
62622,3117909786,4,466482200,1949,9,0.96,47.4986815,19.198381,194.53,0.2154066,291.8014,0.17,1
62687,3118110476,4,466482400,1949,9,0.96,47.4986816,19.1983805,194.49,0.2236068,296.5651,0.17,1
62751,3118311656,4,466482600,1949,9,0.96,47.4986818,19.19838,194.49,0.2801785,304.8245,0.17,1
62813,3118512713,4,466482800,1949,9,0.96,47.4986821,19.1983794,194.46,0.2692582,301.3287,0.03,1
62875,3118713291,4,466483000,1949,9,0.96,47.4986822,19.1983789,194.4,0.1456022,254.0546,0.01,1
62937,3118914442,4,466483200,1949,9,0.96,47.4986823,19.1983786,194.42,0.15,323.1301,0.01,1
63003,3119094453,4,466483400,1949,9,0.96,47.4986823,19.1983785,194.41,0.08062258,240.2551,0.09999999,1
63066,3119295295,4,466483600,1949,9,0.96,47.4986823,19.1983783,194.37,0.1204159,318.3665,0.2,1
63128,3119494930,4,466483800,1949,9,0.96,47.4986823,19.1983781,194.35,0.2109502,238.5704,0.17,1
63190,3119716260,4,466484000,1949,9,0.96,47.498682,19.198378,194.37,0.1612452,150.2551,0.12,1
63252,3119916947,4,466484200,1949,9,0.96,47.4986817,19.1983784,194.34,0.224722,147.7243,0.16,1
63316,3120097039,4,466484400,1949,9,0.96,47.4986815,19.1983788,194.28,0.286007,126.4692,0.01,1
63380,3120298285,4,466484600,1949,9,0.96,47.4986812,19.1983792,194.27,0.1513274,172.4053,0.03,1
63442,3120499537,4,466484800,1949,9,0.96,47.4986809,19.1983792,194.28,0.1216552,189.4623,0.07,1
63504,3120700147,4,466485000,1949,9,0.96,47.4986805,19.1983793,194.29,0.3939543,156.0375,0.17,1
63566,3120900639,4,466485200,1949,9,0.96,47.49868,19.1983796,194.3,0.1063015,138.8141,0.05,1
63630,3121100669,4,466485400,1949,9,0.96,47.4986798,19.1983798,194.28,0.1780449,141.8428,0.17,1
63694,3121301884,4,466485600,1949,9,0.96,47.4986795,19.1983799,194.28,0.1655294,154.9831,0.05,1
63756,3121503016,4,466485800,1949,9,0.96,47.4986793,19.1983799,194.26,0.176918,222.7094,0.15,1
63818,3121704611,4,466486000,1949,9,0.96,47.4986792,19.1983798,194.24,0.04123105,104.0362,0.11,1
63880,3121906020,4,466486200,1949,9,0.96,47.4986791,19.1983798,194.41,0.06082762,9.462321,-0.06,1
63946,3122106810,4,466486400,1949,9,0.96,47.4986793,19.1983796,194.48,0.2140093,322.5947,0,1
64008,3122307663,4,466486600,1949,9,0.96,47.4986793,19.1983793,194.59,0.09433981,302.0054,-0.09,1
64070,3122509087,4,466486800,1949,9,0.96,47.4986795,19.1983792,194.65,0.2308679,4.96974,-0.05,1
64132,3122710567,4,466487000,1949,9,0.96,47.4986798,19.1983791,194.64,0.1220656,325.008,0.04,1
64194,3122912339,4,466487200,1949,9,0.96,47.4986799,19.198379,194.62,0.09433981,32.00538,-0.07,1
64256,3123093225,4,466487400,1949,9,0.96,47.49868,19.1983791,194.69,0.08246211,14.03624,-0.09,1
64321,3123294227,4,466487600,1949,9,0.96,47.4986797,19.1983794,194.67,0.4205948,151.607,-0.08,1
64383,3123495440,4,466487800,1949,9,0.96,47.4986794,19.1983796,194.69,0.05385165,21.80141,0.05,1
64447,3123716272,4,466488000,1949,9,0.96,47.4986795,19.1983796,194.72,0.13,0,0.12,1
64507,3123897783,4,466488200,1949,9,0.96,47.4986797,19.1983796,194.73,0.09848858,66.03751,0.01,1
64573,3124099245,4,466488400,1949,9,0.96,47.4986798,19.1983797,194.73,0.1603122,3.576334,0.05,1
64636,3124301086,4,466488600,1949,9,0.96,47.4986798,19.1983797,194.76,0.08485281,135,0.14,1
64698,3124501863,4,466488800,1949,9,0.96,47.4986798,19.1983797,194.76,0.1431782,335.2249,0.13,1
64760,3124702964,4,466489000,1949,9,0.96,47.49868,19.1983795,194.8,0.1565248,333.4349,0.08,1
64822,3124903972,4,466489200,1949,9,0.96,47.4986802,19.1983794,194.8,0.1529706,348.6901,-0.05,1
64886,3125104633,4,466489400,1949,9,0.96,47.4986806,19.1983792,194.74,0.3275668,347.6609,0.08,1
64950,3125305796,4,466489600,1949,9,0.96,47.4986809,19.1983791,194.75,0.03605551,33.69007,0.01,1
65013,3125506075,4,466489800,1949,9,0.96,47.4986812,19.1983788,194.87,0.4356604,328.134,0.04,1
65075,3125707470,4,466490000,1949,9,0.96,47.4986815,19.1983786,194.85,0.01,90,0.03,1
65137,3125908694,4,466490200,1949,9,0.96,47.4986815,19.1983789,194.85,0.1708801,69.44395,-0.03,1
65201,3126110023,4,466490400,1949,9,0.96,47.4986814,19.1983792,194.87,0.1555635,135,-0.09999999,1
65263,3126310632,4,466490600,1949,9,0.96,47.498681,19.1983795,194.94,0.245153,168.2317,-0.19,1
65327,3126511556,4,466490800,1949,9,0.96,47.4986807,19.1983796,195.01,0.06324555,341.5651,-0.28,1
65389,3126712888,4,466491000,1949,9,0.96,47.4986808,19.1983795,195.09,0.05385165,201.8014,-0.31,1
65451,3126913978,4,466491200,1949,9,0.96,47.4986807,19.1983795,195.17,0.08062258,119.7449,-0.26,1
65516,3127114683,4,466491400,1949,9,0.96,47.4986805,19.1983797,195.18,0.1486607,160.3462,-0.31,1
65578,3127295604,4,466491600,1949,9,0.96,47.4986805,19.1983799,195.15,0.1104536,84.80556,-0.14,1
65642,3127516454,4,466491800,1949,9,0.96,47.4986805,19.19838,195.24,0.08485281,45,-0.11,1
65704,3127697680,4,466492000,1949,9,0.96,47.4986806,19.1983801,195.21,0.05,0,-0.03,1
65766,3127898089,4,466492200,1949,9,0.96,47.4986805,19.1983802,195.19,0.03605551,303.6901,0.06,1
65830,3128099421,4,466492400,1949,9,0.96,47.4986806,19.1983803,195.18,0.08602325,54.46232,0.02,1
65893,3128300430,4,466492600,1949,9,0.96,47.4986806,19.1983804,195.2,0.1004988,5.710593,0.04,1
65955,3128501162,4,466492800,1949,9,0.96,47.4986806,19.1983804,195.17,0.07810249,219.8056,0.12,1
66019,3128702514,4,466493000,1949,9,0.96,47.4986808,19.1983803,195.2,0.2927456,352.1467,0.09,1
66081,3128903000,4,466493200,1949,9,0.96,47.498681,19.1983802,195.14,0.117047,250.0169,0.32,1
66145,3129104118,4,466493400,1949,9,0.96,47.4986809,19.1983798,195.07,0.2012461,243.435,0.4,1
66208,3129304490,4,466493600,1949,9,0.96,47.4986807,19.1983795,194.93,0.1529706,258.6901,0.52,1
66272,3129505763,4,466493800,1949,9,0.96,47.4986805,19.1983792,194.86,0.2126029,221.1859,0.54,1
66334,3129725917,4,466494000,1949,9,0.96,47.4986803,19.198379,194.71,0.05385165,291.8014,0.57,1
66396,3129906810,4,466494200,1949,9,0.96,47.4986804,19.1983791,194.54,0.08246211,14.03624,0.66,1
66460,3130107800,4,466494400,1949,9,0.96,47.4986804,19.1983794,194.36,0.212132,81.8699,0.65,1
66522,3130308687,4,466494600,1949,9,0.96,47.4986803,19.1983802,194.22,0.3505709,93.27048,0.54,1
66586,3130510131,4,466494800,1949,9,0.96,47.4986802,19.1983816,194.08,0.6691039,99.46232,0.45,1
66648,3130712060,4,466495000,1949,9,0.96,47.49868,19.1983837,193.98,0.8800568,90.65105,0.36,1
66710,3130912949,4,466495200,1949,9,0.96,47.49868,19.1983861,193.97,0.894539,84.22567,0.48,1
66774,3131113930,4,466495400,1949,9,0.96,47.4986798,19.1983889,193.85,1.231665,100.7625,0.38,1
66836,3131314277,4,466495600,1949,9,0.96,47.4986792,19.1983922,193.74,1.344061,107.7609,0.46,1
66898,3131515837,4,466495800,1949,9,0.96,47.4986786,19.1983955,193.63,1.187139,96.28689,0.39,1
66962,3131717256,4,466496000,1949,9,0.96,47.4986781,19.1983988,193.57,1.358565,105.3661,0.42,1
67022,3131897249,4,466496200,1949,9,0.96,47.4986774,19.1984023,193.52,1.338805,103.8286,0.37,1
67086,3132098979,4,466496400,1949,9,0.96,47.4986767,19.1984059,193.41,1.438367,103.2633,0.46,1
67148,3132299736,4,466496600,1949,9,0.96,47.4986762,19.1984098,193.33,1.540422,99.34002,0.3,1
67214,3132520059,4,466496800,1949,9,0.96,47.4986755,19.1984141,193.21,1.782638,103.9583,0.59,1
67276,3132720535,4,466497000,1949,9,0.96,47.4986747,19.1984187,193.06,1.736663,104.6764,0.63,1
67336,3132901636,4,466497200,1949,9,0.96,47.4986739,19.1984234,192.88,1.904127,104.912,0.7,1
67402,3133122158,4,466497400,1949,9,0.96,47.4986732,19.1984281,192.76,1.705579,97.75003,0.52,1
67463,3133304158,4,466497600,1949,9,0.96,47.4986727,19.1984323,192.64,1.470918,101.7683,0.66,1
67529,3133524285,4,466497800,1949,9,0.96,47.4986723,19.1984362,192.49,1.487884,98.89254,0.62,1
